dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,hum,windspeed,cnt,humidity_group
2012-10-19,4,1,10,1,0,5,1,Light snow,0.88,0.0,16,Very Humid
2012-10-19,4,1,10,2,0,5,1,Mist,0.88,0.0,10,Very Humid
2012-10-19,4,1,10,3,0,5,1,Mist,0.83,0.0,5,Very Humid
2012-10-19,4,1,10,4,0,5,1,Mist,0.83,0.0,6,Very Humid
2012-10-19,4,1,10,5,0,5,1,Mist,0.88,0.0,36,Very Humid
2012-10-19,4,1,10,6,0,5,1,Light snow,0.94,0.1642,131,Very Humid
2012-10-19,4,1,10,7,0,5,1,Light snow,0.94,0.0,154,Very Humid
2012-10-19,4,1,10,8,0,5,1,Mist,0.94,0.1045,467,Very Humid
2012-10-19,4,1,10,9,0,5,1,Mist,0.94,0.1045,389,Very Humid
2012-10-19,4,1,10,10,0,5,1,Mist,0.88,0.194,224,Very Humid
2012-10-19,4,1,10,11,0,5,1,Clear,0.83,0.194,252,Very Humid
2012-10-19,4,1,10,12,0,5,1,Clear,0.69,0.2239,332,Humid
2012-10-19,4,1,10,13,0,5,1,Clear,0.73,0.2239,375,Humid
2012-10-19,4,1,10,14,0,5,1,Clear,0.61,0.2537,365,Humid
2012-10-19,4,1,10,15,0,5,1,Clear,0.65,0.2985,395,Humid
2012-10-19,4,1,10,16,0,5,1,Light snow,0.69,0.3582,565,Humid
2012-10-19,4,1,10,17,0,5,1,Light snow,0.69,0.3582,425,Humid
2012-10-19,4,1,10,18,0,5,1,Clear,0.83,0.1045,233,Very Humid
2012-10-19,4,1,10,19,0,5,1,Clear,0.88,0.1642,232,Very Humid
2012-10-19,4,1,10,20,0,5,1,Clear,0.77,0.194,229,Humid
2012-10-19,4,1,10,21,0,5,1,Clear,0.77,0.0,206,Humid
2012-10-19,4,1,10,22,0,5,1,Clear,0.77,0.0896,190,Humid
2012-10-19,4,1,10,23,0,5,1,Clear,0.88,0.1045,131,Very Humid
2012-10-20,4,1,10,0,0,6,0,Clear,0.82,0.1343,123,Very Humid
2012-10-20,4,1,10,1,0,6,0,Clear,0.72,0.1343,95,Humid
2012-10-20,4,1,10,2,0,6,0,Clear,0.77,0.1045,78,Humid
2012-10-20,4,1,10,3,0,6,0,Clear,0.77,0.1343,29,Humid
2012-10-20,4,1,10,4,0,6,0,Clear,0.72,0.0,18,Humid
2012-10-20,4,1,10,5,0,6,0,Clear,0.82,0.0,13,Very Humid
2012-10-20,4,1,10,6,0,6,0,Clear,0.71,0.0,31,Humid
2012-10-20,4,1,10,7,0,6,0,Clear,0.82,0.0,65,Very Humid
2012-10-20,4,1,10,8,0,6,0,Clear,0.67,0.1343,193,Humid
2012-10-20,4,1,10,9,0,6,0,Clear,0.59,0.1343,363,Normal
2012-10-20,4,1,10,10,0,6,0,Clear,0.52,0.1343,423,Normal
2012-10-20,4,1,10,11,0,6,0,Clear,0.52,0.2239,612,Normal
2012-10-20,4,1,10,12,0,6,0,Clear,0.46,0.1045,703,Normal
2012-10-20,4,1,10,13,0,6,0,Clear,0.43,0.1642,714,Normal
2012-10-20,4,1,10,14,0,6,0,Clear,0.4,0.0,711,Dry
2012-10-20,4,1,10,15,0,6,0,Clear,0.43,0.0,711,Normal
2012-10-20,4,1,10,16,0,6,0,Clear,0.42,0.2836,691,Normal
2012-10-20,4,1,10,17,0,6,0,Clear,0.37,0.2239,731,Dry
2012-10-20,4,1,10,18,0,6,0,Clear,0.39,0.2239,521,Dry
2012-10-20,4,1,10,19,0,6,0,Clear,0.45,0.1343,345,Normal
2012-10-20,4,1,10,20,0,6,0,Clear,0.39,0.2239,259,Dry
2012-10-20,4,1,10,21,0,6,0,Clear,0.47,0.2239,296,Normal
2012-10-20,4,1,10,22,0,6,0,Clear,0.51,0.1045,202,Normal
2012-10-20,4,1,10,23,0,6,0,Clear,0.58,0.0,163,Normal
2012-10-21,4,1,10,0,0,0,0,Clear,0.54,0.1642,154,Normal
2012-10-21,4,1,10,1,0,0,0,Clear,0.58,0.2239,117,Normal
2012-10-21,4,1,10,2,0,0,0,Clear,0.62,0.1642,132,Humid
2012-10-21,4,1,10,3,0,0,0,Clear,0.66,0.0896,41,Humid
2012-10-21,4,1,10,4,0,0,0,Clear,0.71,0.1642,21,Humid
2012-10-21,4,1,10,5,0,0,0,Clear,0.66,0.0896,10,Humid
2012-10-21,4,1,10,6,0,0,0,Clear,0.62,0.0,26,Humid
2012-10-21,4,1,10,7,0,0,0,Clear,0.62,0.0,56,Humid
2012-10-21,4,1,10,8,0,0,0,Clear,0.67,0.0,143,Humid
2012-10-21,4,1,10,9,0,0,0,Clear,0.55,0.1642,269,Normal
2012-10-21,4,1,10,10,0,0,0,Clear,0.48,0.2985,443,Normal
2012-10-21,4,1,10,11,0,0,0,Clear,0.44,0.3284,547,Normal
2012-10-21,4,1,10,12,0,0,0,Clear,0.39,0.3284,675,Dry
2012-10-21,4,1,10,13,0,0,0,Clear,0.37,0.2537,626,Dry
2012-10-21,4,1,10,14,0,0,0,Clear,0.35,0.194,640,Dry
2012-10-21,4,1,10,15,0,0,0,Clear,0.35,0.3284,623,Dry
2012-10-21,4,1,10,16,0,0,0,Clear,0.37,0.2239,591,Dry
2012-10-21,4,1,10,17,0,0,0,Clear,0.39,0.2537,491,Dry
2012-10-21,4,1,10,18,0,0,0,Clear,0.39,0.194,413,Dry
2012-10-21,4,1,10,19,0,0,0,Clear,0.42,0.1642,266,Normal
2012-10-21,4,1,10,20,0,0,0,Clear,0.44,0.194,195,Normal
2012-10-21,4,1,10,21,0,0,0,Clear,0.54,0.1642,166,Normal
2012-10-21,4,1,10,22,0,0,0,Clear,0.54,0.0,113,Normal
2012-10-21,4,1,10,23,0,0,0,Clear,0.54,0.0,66,Normal
2012-10-22,4,1,10,0,0,1,1,Clear,0.62,0.0,31,Humid
2012-10-22,4,1,10,1,0,1,1,Clear,0.71,0.0,11,Humid
2012-10-22,4,1,10,2,0,1,1,Clear,0.71,0.0,5,Humid
2012-10-22,4,1,10,3,0,1,1,Clear,0.62,0.0,6,Humid
2012-10-22,4,1,10,4,0,1,1,Clear,0.66,0.0,7,Humid
2012-10-22,4,1,10,5,0,1,1,Clear,0.76,0.0896,46,Humid
2012-10-22,4,1,10,6,0,1,1,Clear,0.76,0.0896,144,Humid
2012-10-22,4,1,10,7,0,1,1,Clear,0.66,0.0896,452,Humid
2012-10-22,4,1,10,8,0,1,1,Clear,0.67,0.0,728,Humid
2012-10-22,4,1,10,9,0,1,1,Clear,0.63,0.0896,360,Humid
2012-10-22,4,1,10,10,0,1,1,Clear,0.55,0.0,212,Normal
2012-10-22,4,1,10,11,0,1,1,Clear,0.37,0.1642,211,Dry
2012-10-22,4,1,10,12,0,1,1,Clear,0.35,0.0,283,Dry
2012-10-22,4,1,10,13,0,1,1,Clear,0.29,0.1642,315,Dry
2012-10-22,4,1,10,14,0,1,1,Clear,0.27,0.194,282,Dry
2012-10-22,4,1,10,15,0,1,1,Clear,0.29,0.1642,296,Dry
2012-10-22,4,1,10,16,0,1,1,Clear,0.33,0.1642,524,Dry
2012-10-22,4,1,10,17,0,1,1,Clear,0.33,0.1045,922,Dry
2012-10-22,4,1,10,18,0,1,1,Clear,0.64,0.1045,786,Humid
2012-10-22,4,1,10,19,0,1,1,Clear,0.52,0.1045,514,Normal
2012-10-22,4,1,10,20,0,1,1,Clear,0.59,0.1045,403,Normal
2012-10-22,4,1,10,21,0,1,1,Clear,0.67,0.0896,174,Humid
2012-10-22,4,1,10,22,0,1,1,Clear,0.82,0.1343,183,Very Humid
2012-10-22,4,1,10,23,0,1,1,Clear,0.82,0.1045,163,Very Humid
2012-10-23,4,1,10,0,0,2,1,Clear,0.88,0.1642,37,Very Humid
2012-10-23,4,1,10,1,0,2,1,Clear,0.77,0.1642,17,Humid
2012-10-23,4,1,10,2,0,2,1,Clear,0.88,0.1343,7,Very Humid
2012-10-23,4,1,10,3,0,2,1,Clear,0.77,0.1343,1,Humid
2012-10-23,4,1,10,4,0,2,1,Clear,0.77,0.1045,7,Humid
2012-10-23,4,1,10,5,0,2,1,Clear,0.77,0.0896,50,Humid
2012-10-23,4,1,10,6,0,2,1,Clear,0.82,0.0896,158,Very Humid
2012-10-23,4,1,10,7,0,2,1,Mist,0.77,0.1045,531,Humid
2012-10-23,4,1,10,8,0,2,1,Mist,0.72,0.0896,761,Humid
2012-10-23,4,1,10,9,0,2,1,Mist,0.72,0.1045,334,Humid
2012-10-23,4,1,10,10,0,2,1,Clear,0.6,0.0,221,Normal
2012-10-23,4,1,10,11,0,2,1,Clear,0.53,0.0,253,Normal
2012-10-23,4,1,10,12,0,2,1,Mist,0.46,0.0896,378,Normal
2012-10-23,4,1,10,13,0,2,1,Mist,0.44,0.0,303,Normal
2012-10-23,4,1,10,14,0,2,1,Clear,0.41,0.1642,296,Normal
2012-10-23,4,1,10,15,0,2,1,Clear,0.41,0.2239,346,Normal
2012-10-23,4,1,10,16,0,2,1,Clear,0.44,0.0896,541,Normal
2012-10-23,4,1,10,17,0,2,1,Clear,0.41,0.0,938,Normal
2012-10-23,4,1,10,18,0,2,1,Clear,0.53,0.0896,826,Normal
2012-10-23,4,1,10,19,0,2,1,Clear,0.57,0.0896,482,Normal
2012-10-23,4,1,10,20,0,2,1,Clear,0.64,0.1343,379,Humid
2012-10-23,4,1,10,21,0,2,1,Clear,0.68,0.0,295,Humid
2012-10-23,4,1,10,22,0,2,1,Clear,0.68,0.1045,194,Humid
2012-10-23,4,1,10,23,0,2,1,Clear,0.73,0.1045,111,Humid
2012-10-24,4,1,10,0,0,3,1,Clear,0.73,0.0896,46,Humid
2012-10-24,4,1,10,1,0,3,1,Clear,0.68,0.0,27,Humid
2012-10-24,4,1,10,2,0,3,1,Clear,0.68,0.0,6,Humid
2012-10-24,4,1,10,3,0,3,1,Clear,0.77,0.0896,4,Humid
2012-10-24,4,1,10,4,0,3,1,Clear,0.77,0.0896,6,Humid
2012-10-24,4,1,10,5,0,3,1,Clear,0.82,0.0,53,Very Humid
2012-10-24,4,1,10,6,0,3,1,Clear,0.82,0.1045,173,Very Humid
2012-10-24,4,1,10,7,0,3,1,Clear,0.88,0.0896,526,Very Humid
2012-10-24,4,1,10,8,0,3,1,Mist,0.83,0.1045,801,Very Humid
2012-10-24,4,1,10,9,0,3,1,Mist,0.77,0.0896,373,Humid
2012-10-24,4,1,10,10,0,3,1,Mist,0.73,0.0,171,Humid
2012-10-24,4,1,10,11,0,3,1,Clear,0.64,0.0,236,Humid
2012-10-24,4,1,10,12,0,3,1,Clear,0.61,0.0896,316,Humid
2012-10-24,4,1,10,13,0,3,1,Clear,0.54,0.0,306,Normal
2012-10-24,4,1,10,14,0,3,1,Clear,0.3,0.2537,301,Dry
2012-10-24,4,1,10,15,0,3,1,Clear,0.39,0.1045,308,Dry
2012-10-24,4,1,10,16,0,3,1,Clear,0.33,0.1343,532,Dry
2012-10-24,4,1,10,17,0,3,1,Clear,0.47,0.0,963,Normal
2012-10-24,4,1,10,18,0,3,1,Clear,0.44,0.0,858,Normal
2012-10-24,4,1,10,19,0,3,1,Mist,0.53,0.0896,572,Normal
2012-10-24,4,1,10,20,0,3,1,Mist,0.61,0.0896,441,Humid
2012-10-24,4,1,10,21,0,3,1,Mist,0.61,0.1045,313,Humid
2012-10-24,4,1,10,22,0,3,1,Mist,0.64,0.1343,238,Humid
2012-10-24,4,1,10,23,0,3,1,Mist,0.68,0.0896,123,Humid
2012-10-25,4,1,10,0,0,4,1,Mist,0.64,0.1045,76,Humid
2012-10-25,4,1,10,1,0,4,1,Clear,0.68,0.0,28,Humid
2012-10-25,4,1,10,2,0,4,1,Clear,0.77,0.0,18,Humid
2012-10-25,4,1,10,3,0,4,1,Mist,0.88,0.1343,8,Very Humid
2012-10-25,4,1,10,4,0,4,1,Mist,0.88,0.1045,5,Very Humid
2012-10-25,4,1,10,5,0,4,1,Mist,0.88,0.1642,55,Very Humid
2012-10-25,4,1,10,6,0,4,1,Mist,0.88,0.194,171,Very Humid
2012-10-25,4,1,10,7,0,4,1,Mist,0.88,0.194,495,Very Humid
2012-10-25,4,1,10,8,0,4,1,Mist,0.83,0.1642,779,Very Humid
2012-10-25,4,1,10,9,0,4,1,Mist,0.83,0.194,343,Very Humid
2012-10-25,4,1,10,10,0,4,1,Mist,0.83,0.1343,225,Very Humid
2012-10-25,4,1,10,11,0,4,1,Mist,0.83,0.1045,238,Very Humid
2012-10-25,4,1,10,12,0,4,1,Mist,0.78,0.1045,319,Humid
2012-10-25,4,1,10,13,0,4,1,Mist,0.78,0.0,313,Humid
2012-10-25,4,1,10,14,0,4,1,Clear,0.73,0.1343,285,Humid
2012-10-25,4,1,10,15,0,4,1,Clear,0.65,0.1343,305,Humid
2012-10-25,4,1,10,16,0,4,1,Clear,0.69,0.1642,499,Humid
2012-10-25,4,1,10,17,0,4,1,Clear,0.69,0.1642,886,Humid
2012-10-25,4,1,10,18,0,4,1,Clear,0.83,0.1045,809,Very Humid
2012-10-25,4,1,10,19,0,4,1,Clear,0.83,0.194,542,Very Humid
2012-10-25,4,1,10,20,0,4,1,Mist,0.88,0.1343,347,Very Humid
2012-10-25,4,1,10,21,0,4,1,Mist,0.88,0.1343,271,Very Humid
2012-10-25,4,1,10,22,0,4,1,Mist,0.83,0.0896,207,Very Humid
2012-10-25,4,1,10,23,0,4,1,Mist,0.83,0.1343,135,Very Humid
2012-10-26,4,1,10,0,0,5,1,Mist,0.77,0.0,71,Humid
2012-10-26,4,1,10,1,0,5,1,Mist,0.88,0.0896,36,Very Humid
2012-10-26,4,1,10,2,0,5,1,Mist,0.88,0.1045,19,Very Humid
2012-10-26,4,1,10,3,0,5,1,Mist,0.88,0.1642,13,Very Humid
2012-10-26,4,1,10,4,0,5,1,Mist,0.88,0.1642,5,Very Humid
2012-10-26,4,1,10,5,0,5,1,Mist,0.88,0.1045,50,Very Humid
2012-10-26,4,1,10,6,0,5,1,Mist,0.88,0.0896,144,Very Humid
2012-10-26,4,1,10,7,0,5,1,Mist,0.88,0.1045,421,Very Humid
2012-10-26,4,1,10,8,0,5,1,Mist,0.88,0.1343,734,Very Humid
2012-10-26,4,1,10,9,0,5,1,Mist,0.88,0.1343,403,Very Humid
2012-10-26,4,1,10,10,0,5,1,Mist,0.88,0.1045,197,Very Humid
2012-10-26,4,1,10,11,0,5,1,Mist,0.78,0.1642,290,Humid
2012-10-26,4,1,10,12,0,5,1,Mist,0.73,0.194,392,Humid
2012-10-26,4,1,10,13,0,5,1,Mist,0.68,0.1343,337,Humid
2012-10-26,4,1,10,14,0,5,1,Mist,0.64,0.1343,351,Humid
2012-10-26,4,1,10,15,0,5,1,Mist,0.61,0.1045,448,Humid
2012-10-26,4,1,10,16,0,5,1,Mist,0.73,0.1642,582,Humid
2012-10-26,4,1,10,17,0,5,1,Mist,0.76,0.194,817,Humid
2012-10-26,4,1,10,18,0,5,1,Mist,0.78,0.1343,665,Humid
2012-10-26,4,1,10,19,0,5,1,Mist,0.83,0.1642,471,Very Humid
2012-10-26,4,1,10,20,0,5,1,Mist,0.83,0.1642,311,Very Humid
2012-10-26,4,1,10,21,0,5,1,Mist,0.77,0.1343,292,Humid
2012-10-26,4,1,10,22,0,5,1,Mist,0.83,0.1343,217,Very Humid
2012-10-26,4,1,10,23,0,5,1,Clear,0.83,0.1642,178,Very Humid
2012-10-27,4,1,10,0,0,6,0,Clear,0.88,0.1343,142,Very Humid
2012-10-27,4,1,10,1,0,6,0,Mist,0.88,0.1343,146,Very Humid
2012-10-27,4,1,10,2,0,6,0,Mist,0.88,0.194,90,Very Humid
2012-10-27,4,1,10,3,0,6,0,Clear,0.88,0.1642,26,Very Humid
2012-10-27,4,1,10,4,0,6,0,Mist,0.88,0.1642,13,Very Humid
2012-10-27,4,1,10,5,0,6,0,Mist,0.82,0.194,9,Very Humid
2012-10-27,4,1,10,6,0,6,0,Mist,0.82,0.194,31,Very Humid
2012-10-27,4,1,10,7,0,6,0,Clear,0.83,0.194,86,Very Humid
2012-10-27,4,1,10,8,0,6,0,Clear,0.77,0.2537,213,Humid
2012-10-27,4,1,10,9,0,6,0,Clear,0.77,0.2537,328,Humid
2012-10-27,4,1,10,10,0,6,0,Clear,0.73,0.2836,479,Humid
2012-10-27,4,1,10,11,0,6,0,Clear,0.64,0.2836,585,Humid
2012-10-27,4,1,10,12,0,6,0,Clear,0.53,0.2537,668,Normal
2012-10-27,4,1,10,13,0,6,0,Clear,0.43,0.2537,760,Normal
2012-10-27,4,1,10,14,0,6,0,Clear,0.46,0.2537,750,Normal
2012-10-27,4,1,10,15,0,6,0,Mist,0.6,0.2836,711,Normal
2012-10-27,4,1,10,16,0,6,0,Mist,0.64,0.2836,612,Humid
2012-10-27,4,1,10,17,0,6,0,Mist,0.64,0.2836,618,Humid
2012-10-27,4,1,10,18,0,6,0,Mist,0.64,0.2836,456,Humid
2012-10-27,4,1,10,19,0,6,0,Mist,0.72,0.2239,300,Humid
2012-10-27,4,1,10,20,0,6,0,Mist,0.72,0.2239,296,Humid
2012-10-27,4,1,10,21,0,6,0,Mist,0.72,0.2239,209,Humid
2012-10-27,4,1,10,22,0,6,0,Mist,0.72,0.2537,157,Humid
2012-10-27,4,1,10,23,0,6,0,Mist,0.68,0.3881,167,Humid
2012-10-28,4,1,10,0,0,0,0,Light snow,0.68,0.2985,117,Humid
2012-10-28,4,1,10,1,0,0,0,Mist,0.72,0.2836,133,Humid
2012-10-28,4,1,10,2,0,0,0,Mist,0.68,0.2985,116,Humid
2012-10-28,4,1,10,3,0,0,0,Mist,0.63,0.3284,79,Humid
2012-10-28,4,1,10,4,0,0,0,Mist,0.63,0.3582,20,Humid
2012-10-28,4,1,10,5,0,0,0,Mist,0.63,0.2985,28,Humid
2012-10-28,4,1,10,6,0,0,0,Mist,0.59,0.3284,39,Normal
2012-10-28,4,1,10,7,0,0,0,Mist,0.59,0.2985,65,Normal
2012-10-28,4,1,10,8,0,0,0,Mist,0.59,0.5522,173,Normal
2012-10-28,4,1,10,9,0,0,0,Mist,0.55,0.4179,330,Normal
2012-10-28,4,1,10,10,0,0,0,Mist,0.51,0.4179,434,Normal
2012-10-28,4,1,10,11,0,0,0,Mist,0.51,0.3881,462,Normal
2012-10-28,4,1,10,12,0,0,0,Mist,0.59,0.4925,491,Normal
2012-10-28,4,1,10,13,0,0,0,Mist,0.59,0.4179,391,Normal
2012-10-28,4,1,10,14,0,0,0,Mist,0.59,0.4478,402,Normal
2012-10-28,4,1,10,15,0,0,0,Mist,0.63,0.4925,301,Humid
2012-10-28,4,1,10,16,0,0,0,Light snow,0.67,0.4627,293,Humid
2012-10-28,4,1,10,17,0,0,0,Light snow,0.77,0.5224,225,Humid
2012-10-28,4,1,10,18,0,0,0,Light snow,0.94,0.4925,154,Very Humid
2012-10-28,4,1,10,19,0,0,0,Light snow,0.94,0.3582,54,Very Humid
2012-10-28,4,1,10,20,0,0,0,Light snow,0.94,0.4627,55,Very Humid
2012-10-28,4,1,10,21,0,0,0,Light snow,0.88,0.4179,46,Very Humid
2012-10-28,4,1,10,22,0,0,0,Light snow,0.88,0.3582,37,Very Humid
2012-10-28,4,1,10,23,0,0,0,Light snow,0.94,0.3582,14,Very Humid
2012-10-29,4,1,10,0,0,1,1,Light snow,0.88,0.3582,22,Very Humid
2012-10-30,4,1,10,13,0,2,1,Light snow,0.81,0.3582,116,Very Humid
2012-10-30,4,1,10,14,0,2,1,Light snow,0.81,0.3582,126,Very Humid
2012-10-30,4,1,10,15,0,2,1,Light snow,0.87,0.2537,124,Very Humid
2012-10-30,4,1,10,16,0,2,1,Light snow,0.87,0.2537,98,Very Humid
2012-10-30,4,1,10,17,0,2,1,Light snow,0.87,0.2239,124,Very Humid
2012-10-30,4,1,10,18,0,2,1,Light snow,0.87,0.1343,143,Very Humid
2012-10-30,4,1,10,19,0,2,1,Mist,0.68,0.194,115,Humid
2012-10-30,4,1,10,20,0,2,1,Mist,0.81,0.194,81,Very Humid
2012-10-30,4,1,10,21,0,2,1,Mist,0.87,0.1045,64,Very Humid
2012-10-30,4,1,10,22,0,2,1,Clear,0.81,0.1343,66,Very Humid
2012-10-30,4,1,10,23,0,2,1,Clear,0.81,0.1343,39,Very Humid
2012-10-31,4,1,10,0,0,3,1,Mist,0.81,0.1045,16,Very Humid
2012-10-31,4,1,10,1,0,3,1,Mist,0.81,0.0896,8,Very Humid
2012-10-31,4,1,10,2,0,3,1,Mist,0.81,0.1343,7,Very Humid
2012-10-31,4,1,10,3,0,3,1,Mist,0.81,0.1045,3,Very Humid
2012-10-31,4,1,10,4,0,3,1,Mist,0.87,0.194,5,Very Humid
2012-10-31,4,1,10,5,0,3,1,Mist,0.81,0.1343,24,Very Humid
2012-10-31,4,1,10,6,0,3,1,Clear,0.81,0.1642,116,Very Humid
2012-10-31,4,1,10,7,0,3,1,Mist,0.87,0.1343,337,Very Humid
2012-10-31,4,1,10,8,0,3,1,Clear,0.81,0.1343,621,Very Humid
2012-10-31,4,1,10,9,0,3,1,Clear,0.76,0.1343,297,Humid
2012-10-31,4,1,10,10,0,3,1,Clear,0.71,0.2836,168,Humid
2012-10-31,4,1,10,11,0,3,1,Mist,0.66,0.2239,189,Humid
2012-10-31,4,1,10,12,0,3,1,Clear,0.58,0.194,241,Normal
2012-10-31,4,1,10,13,0,3,1,Clear,0.5,0.2239,213,Normal
2012-10-31,4,1,10,14,0,3,1,Mist,0.5,0.2239,224,Normal
2012-10-31,4,1,10,15,0,3,1,Clear,0.54,0.1642,230,Normal
2012-10-31,4,1,10,16,0,3,1,Mist,0.54,0.2239,424,Normal
2012-10-31,4,1,10,17,0,3,1,Mist,0.58,0.1642,723,Normal
2012-10-31,4,1,10,18,0,3,1,Mist,0.58,0.1642,584,Normal
2012-10-31,4,1,10,19,0,3,1,Mist,0.5,0.194,410,Normal
2012-10-31,4,1,10,20,0,3,1,Mist,0.5,0.194,268,Normal
2012-10-31,4,1,10,21,0,3,1,Mist,0.5,0.194,192,Normal
2012-10-31,4,1,10,22,0,3,1,Clear,0.57,0.1343,165,Normal
2012-10-31,4,1,10,23,0,3,1,Clear,0.57,0.0896,101,Normal
2012-11-01,4,1,11,0,0,4,1,Clear,0.57,0.0896,60,Normal
2012-11-01,4,1,11,1,0,4,1,Clear,0.75,0.1045,30,Humid
2012-11-01,4,1,11,2,0,4,1,Clear,0.66,0.1343,20,Humid
2012-11-01,4,1,11,3,0,4,1,Clear,0.61,0.1343,15,Humid
2012-11-01,4,1,11,4,0,4,1,Mist,0.66,0.1045,10,Humid
2012-11-01,4,1,11,5,0,4,1,Clear,0.66,0.1343,40,Humid
2012-11-01,4,1,11,6,0,4,1,Clear,0.61,0.1642,148,Humid
2012-11-01,4,1,11,7,0,4,1,Mist,0.57,0.1642,420,Normal
2012-11-01,4,1,11,8,0,4,1,Mist,0.56,0.1045,680,Normal
2012-11-01,4,1,11,9,0,4,1,Light snow,0.57,0.1045,331,Normal
2012-11-01,4,1,11,10,0,4,1,Light snow,0.62,0.194,146,Humid
2012-11-01,4,1,11,11,0,4,1,Light snow,0.62,0.194,170,Humid
2012-11-01,4,1,11,12,0,4,1,Light snow,0.62,0.1642,221,Humid
2012-11-01,4,1,11,13,0,4,1,Mist,0.58,0.1642,248,Normal
2012-11-01,4,1,11,14,0,4,1,Mist,0.5,0.2239,185,Normal
2012-11-01,4,1,11,15,0,4,1,Mist,0.54,0.1642,214,Normal
2012-11-01,4,1,11,16,0,4,1,Mist,0.54,0.1642,344,Normal
2012-11-01,4,1,11,17,0,4,1,Light snow,0.5,0.2239,689,Normal
2012-11-01,4,1,11,18,0,4,1,Mist,0.5,0.1642,678,Normal
2012-11-01,4,1,11,19,0,4,1,Mist,0.5,0.1642,452,Normal
2012-11-01,4,1,11,20,0,4,1,Mist,0.54,0.2537,296,Normal
2012-11-01,4,1,11,21,0,4,1,Mist,0.54,0.1343,267,Normal
2012-11-01,4,1,11,22,0,4,1,Clear,0.57,0.1642,202,Normal
2012-11-01,4,1,11,23,0,4,1,Clear,0.57,0.1642,120,Normal
2012-11-02,4,1,11,0,0,5,1,Clear,0.57,0.1642,50,Normal
2012-11-02,4,1,11,1,0,5,1,Clear,0.66,0.1642,24,Humid
2012-11-02,4,1,11,2,0,5,1,Clear,0.66,0.1642,10,Humid
2012-11-02,4,1,11,3,0,5,1,Clear,0.7,0.1642,3,Humid
2012-11-02,4,1,11,4,0,5,1,Clear,0.7,0.1045,7,Humid
2012-11-02,4,1,11,5,0,5,1,Mist,0.66,0.1642,26,Humid
2012-11-02,4,1,11,6,0,5,1,Clear,0.7,0.1642,122,Humid
2012-11-02,4,1,11,7,0,5,1,Mist,0.7,0.1343,357,Humid
2012-11-02,4,1,11,8,0,5,1,Clear,0.57,0.1045,687,Normal
2012-11-02,4,1,11,9,0,5,1,Clear,0.53,0.1045,382,Normal
2012-11-02,4,1,11,10,0,5,1,Clear,0.46,0.2985,204,Normal
2012-11-02,4,1,11,11,0,5,1,Clear,0.41,0.4179,221,Normal
2012-11-02,4,1,11,12,0,5,1,Clear,0.41,0.3582,292,Normal
2012-11-02,4,1,11,13,0,5,1,Clear,0.43,0.3582,294,Normal
2012-11-02,4,1,11,14,0,5,1,Mist,0.4,0.4925,262,Dry
2012-11-02,4,1,11,15,0,5,1,Mist,0.4,0.4179,306,Dry
2012-11-02,4,1,11,16,0,5,1,Clear,0.4,0.3284,421,Dry
2012-11-02,4,1,11,17,0,5,1,Clear,0.4,0.3284,638,Dry
2012-11-02,4,1,11,18,0,5,1,Mist,0.43,0.3284,522,Normal
2012-11-02,4,1,11,19,0,5,1,Mist,0.43,0.2985,374,Normal
2012-11-02,4,1,11,20,0,5,1,Mist,0.46,0.4179,221,Normal
2012-11-02,4,1,11,21,0,5,1,Mist,0.46,0.3582,156,Normal
2012-11-02,4,1,11,22,0,5,1,Clear,0.46,0.2537,149,Normal
2012-11-02,4,1,11,23,0,5,1,Clear,0.53,0.2985,119,Normal
2012-11-03,4,1,11,0,0,6,0,Clear,0.53,0.1642,108,Normal
2012-11-03,4,1,11,1,0,6,0,Mist,0.49,0.3284,89,Normal
2012-11-03,4,1,11,2,0,6,0,Mist,0.49,0.2537,46,Normal
2012-11-03,4,1,11,3,0,6,0,Mist,0.49,0.2537,28,Normal
2012-11-03,4,1,11,4,0,6,0,Mist,0.49,0.2985,16,Normal
2012-11-03,4,1,11,5,0,6,0,Mist,0.49,0.2537,9,Normal
2012-11-03,4,1,11,6,0,6,0,Mist,0.49,0.194,21,Normal
2012-11-03,4,1,11,7,0,6,0,Mist,0.49,0.2537,59,Normal
2012-11-03,4,1,11,8,0,6,0,Mist,0.46,0.2985,142,Normal
2012-11-03,4,1,11,9,0,6,0,Mist,0.49,0.2985,219,Normal
2012-11-03,4,1,11,10,0,6,0,Clear,0.46,0.3881,328,Normal
2012-11-03,4,1,11,11,0,6,0,Mist,0.46,0.3881,340,Normal
2012-11-03,4,1,11,12,0,6,0,Mist,0.46,0.4627,394,Normal
2012-11-03,4,1,11,13,0,6,0,Mist,0.46,0.3582,449,Normal
2012-11-03,4,1,11,14,0,6,0,Mist,0.5,0.3284,455,Normal
2012-11-03,4,1,11,15,0,6,0,Mist,0.46,0.4478,448,Normal
2012-11-03,4,1,11,16,0,6,0,Mist,0.46,0.3284,400,Normal
2012-11-03,4,1,11,17,0,6,0,Mist,0.46,0.2985,410,Normal
2012-11-03,4,1,11,18,0,6,0,Mist,0.46,0.2836,297,Normal
2012-11-03,4,1,11,19,0,6,0,Clear,0.5,0.1642,239,Normal
2012-11-03,4,1,11,20,0,6,0,Clear,0.53,0.1343,181,Normal
2012-11-03,4,1,11,21,0,6,0,Clear,0.53,0.1045,166,Normal
